,Semester,Days,S1,S2,Pair,Return,Converged,Count day,date,is_bear_market
1361,19,44,950967Q,MTG,950967Q-MTG,1.044671365269156,True,2427,2001-02-05,1
1362,19,4,950967Q,MTG,950967Q-MTG,1.0827022899912233,True,2433,2001-02-13,1
1363,19,4,950967Q,MTG,950967Q-MTG,1.0722769180548988,True,2439,2001-02-22,1
1364,19,5,950967Q,MTG,950967Q-MTG,1.1096471855102874,True,2445,2001-03-02,1
1365,19,39,950967Q,MTG,950967Q-MTG,1.03314073378989,True,2488,2001-05-02,1
1366,19,1,950967Q,MTG,950967Q-MTG,1.03314073378989,False,2506,2001-05-29,1
1367,19,123,ITT,1288652D,ITT-1288652D,0.8905804315843039,False,2506,2001-05-29,1
1368,19,48,XEL,CIN,XEL-CIN,1.0390260391859394,True,2484,2001-04-26,1
1369,19,39,KMB,CBE,KMB-CBE,1.1336525933463009,True,2420,2001-01-25,1
1370,19,9,KMB,CBE,KMB-CBE,1.114125455340376,True,2432,2001-02-12,1
1371,19,25,KMB,CBE,KMB-CBE,1.0920774161192643,True,2458,2001-03-21,1
1372,19,38,KMB,CBE,KMB-CBE,0.9056367601058406,False,2506,2001-05-29,1
1373,19,12,DOW,TIN,DOW-TIN,1.0620495312058773,True,2398,2000-12-21,1
1374,19,6,DOW,TIN,DOW-TIN,1.0665794210939037,True,2451,2001-03-12,1
1375,19,6,DOW,TIN,DOW-TIN,1.0202511130755314,False,2506,2001-05-29,1
1376,19,93,WOR,DDS,WOR-DDS,1.1677897378221844,True,2474,2001-04-12,1
1377,19,12,WOR,DDS,WOR-DDS,1.054607921457689,True,2486,2001-04-30,1
1378,19,3,WOR,DDS,WOR-DDS,0.9819302126069426,False,2506,2001-05-29,1
1379,19,89,329556Q,TIN,329556Q-TIN,1.050169044826651,True,2474,2001-04-12,1
1380,19,21,329556Q,TIN,329556Q-TIN,1.04616374637218,True,2498,2001-05-16,1
1381,19,3,WWY,BF_B,WWY-BF_B,1.0708699262363266,True,2389,2000-12-08,1
1382,19,73,WWY,BF_B,WWY-BF_B,1.0359391774190942,True,2495,2001-05-11,1
1383,20,36,JCI,1436513D,JCI-1436513D,1.0000052486679414,True,2541,2001-07-18,1
1384,20,2,JCI,1436513D,JCI-1436513D,1.0000136110407285,True,2543,2001-07-20,1
1385,20,6,JCI,1436513D,JCI-1436513D,1.0000180377139931,True,2549,2001-07-30,1
1386,20,2,JCI,1436513D,JCI-1436513D,1.000009886519128,True,2551,2001-08-01,1
1387,20,4,JCI,1436513D,JCI-1436513D,1.000008948392988,True,2555,2001-08-07,1
1388,20,4,JCI,1436513D,JCI-1436513D,1.000015563279797,True,2559,2001-08-13,1
1389,20,27,JCI,1436513D,JCI-1436513D,1.0000182080498627,True,2586,2001-09-20,1
1390,20,12,JCI,1436513D,JCI-1436513D,1.0000111926704078,True,2598,2001-10-09,0
1391,20,29,JCI,1436513D,JCI-1436513D,1.0000021108840185,False,2628,2001-11-21,0
1392,20,7,DD,PCH,DD-PCH,1.0356270325228076,True,2512,2001-06-06,1
1393,20,39,DD,PCH,DD-PCH,1.0319231529296475,True,2561,2001-08-15,1
1394,20,64,DD,PCH,DD-PCH,1.0029484242110835,False,2628,2001-11-21,0
1395,20,10,NYT,KRI,NYT-KRI,1.06318704513818,True,2515,2001-06-11,1
1396,20,29,NYT,KRI,NYT-KRI,1.0240319326053458,True,2572,2001-08-30,1
1397,20,11,NYT,KRI,NYT-KRI,1.0395018828661855,True,2586,2001-09-20,1
1398,20,17,NYT,KRI,NYT-KRI,0.9353054681492208,False,2628,2001-11-21,0
1399,20,5,CL,HNZ,CL-HNZ,1.0503420834826676,True,2510,2001-06-04,1
1400,20,35,CL,HNZ,CL-HNZ,1.0440802689650637,True,2559,2001-08-13,1
1401,20,12,CL,HNZ,CL-HNZ,1.0502919053171629,True,2584,2001-09-18,1
1402,20,35,CL,HNZ,CL-HNZ,1.032427280812955,False,2628,2001-11-21,0
1403,20,8,ED,FE,ED-FE,1.0332838070704844,True,2513,2001-06-07,1
1404,20,17,ED,FE,ED-FE,1.0470827175816158,True,2545,2001-07-24,1
1405,20,71,ED,FE,ED-FE,0.947755245817688,False,2628,2001-11-21,0
1406,20,24,ETN,WY,ETN-WY,1.0697951778348442,True,2533,2001-07-06,1
1407,20,16,ETN,WY,ETN-WY,1.0503009025493888,True,2553,2001-08-03,1
1408,20,6,ETN,WY,ETN-WY,1.063163310954676,True,2566,2001-08-22,1
1409,20,5,ETN,WY,ETN-WY,1.0410597948381195,True,2586,2001-09-20,1
1410,20,4,ETN,WY,ETN-WY,1.0253931430574903,False,2628,2001-11-21,0
1411,20,122,MRK,BMY,MRK-BMY,0.8972294785639264,False,2628,2001-11-21,0
1412,20,121,0544749D,COC,0544749D-COC,0.8730109882346392,False,2628,2001-11-21,0
1413,20,17,CIN,CMS,CIN-CMS,1.068880508726865,True,2522,2001-06-20,1
1414,20,102,CIN,CMS,CIN-CMS,0.8625513174436712,False,2628,2001-11-21,0
1415,20,115,ECL,723588Q,ECL-723588Q,0.828350789957935,False,2628,2001-11-21,0
1416,20,9,1288652D,AEE,1288652D-AEE,1.0363010115671412,True,2528,2001-06-28,1
1417,20,5,1288652D,AEE,1288652D-AEE,1.034810726209623,True,2540,2001-07-17,1
1418,20,12,1288652D,AEE,1288652D-AEE,1.0356810026096683,True,2562,2001-08-16,1
1419,20,63,1288652D,AEE,1288652D-AEE,0.973894391710726,False,2628,2001-11-21,0
1420,20,61,PH,OMX,PH-OMX,1.023750738024614,True,2566,2001-08-22,1
1421,20,7,PH,OMX,PH-OMX,1.0699861338343797,True,2588,2001-09-24,0
1422,20,16,PH,OMX,PH-OMX,1.0467343905685096,True,2611,2001-10-26,0
1423,20,6,PH,OMX,PH-OMX,1.0475542289910136,True,2626,2001-11-19,0
1424,20,6,XOM,UCL,XOM-UCL,1.0568068889511255,True,2519,2001-06-15,1
1425,20,20,XOM,UCL,XOM-UCL,1.0518441261124984,True,2555,2001-08-07,1
1426,20,28,XOM,UCL,XOM-UCL,0.9683090497624448,False,2628,2001-11-21,0
1427,20,10,0111145D,CINF,0111145D-CINF,1.0405888448641412,True,2523,2001-06-21,1
1428,20,7,0111145D,CINF,0111145D-CINF,1.0420913919097476,True,2546,2001-07-25,1
1429,20,4,0111145D,CINF,0111145D-CINF,1.0501052892181464,True,2581,2001-09-13,1
1430,20,2,0111145D,CINF,0111145D-CINF,1.0463977935483395,True,2587,2001-09-21,1
1431,20,16,0111145D,CINF,0111145D-CINF,0.9505577438183404,False,2628,2001-11-21,0
1432,20,33,0111145D,1288652D,0111145D-1288652D,1.0293681910215715,True,2538,2001-07-13,1
1433,20,74,0111145D,1288652D,0111145D-1288652D,1.0212305280560647,False,2628,2001-11-21,0
1434,20,6,0544749D,UCL,0544749D-UCL,1.0527252021544355,True,2511,2001-06-05,1
1435,20,45,0544749D,UCL,0544749D-UCL,1.0270623270948436,True,2584,2001-09-18,1
1436,20,31,0544749D,UCL,0544749D-UCL,0.911655729862498,False,2628,2001-11-21,0
1437,20,122,RDPL,JNJ,RDPL-JNJ,0.726315472479112,False,2628,2001-11-21,0
1438,20,77,WYE,PEP,WYE-PEP,1.0488822304956849,True,2613,2001-10-30,0
1439,20,8,WYE,PEP,WYE-PEP,1.0432958096211429,False,2628,2001-11-21,0
1440,20,122,C,MER,C-MER,0.9175206189690628,False,2628,2001-11-21,0
1441,20,122,FE,AEE,FE-AEE,0.9237981243303816,False,2628,2001-11-21,0
1442,21,2,JCI,1436513D,JCI-1436513D,1.0000103378377718,True,2629,2001-11-23,0
1443,21,4,JCI,1436513D,JCI-1436513D,1.0000073236663112,True,2636,2001-12-04,0
1444,21,2,JCI,1436513D,JCI-1436513D,1.0000066123448763,True,2661,2002-01-10,1
1445,21,2,JCI,1436513D,JCI-1436513D,1.0000058606630493,True,2663,2002-01-14,1
1446,21,3,JCI,1436513D,JCI-1436513D,1.0000043429844967,True,2685,2002-02-14,1
1447,21,3,JCI,1436513D,JCI-1436513D,1.0000042667393294,True,2695,2002-03-01,1
1448,21,2,JCI,1436513D,JCI-1436513D,1.000005533366523,True,2701,2002-03-11,1
1449,21,2,JCI,1436513D,JCI-1436513D,1.0000130580593316,True,2704,2002-03-14,1
1450,21,2,JCI,1436513D,JCI-1436513D,1.0000079840178409,True,2709,2002-03-21,1
1451,21,2,JCI,1436513D,JCI-1436513D,1.0000133319631586,True,2712,2002-03-26,1
1452,21,2,JCI,1436513D,JCI-1436513D,1.000009417353231,True,2721,2002-04-08,1
1453,21,2,JCI,1436513D,JCI-1436513D,1.0000088612207978,True,2724,2002-04-11,1
1454,21,5,JCI,1436513D,JCI-1436513D,1.0000116609183862,True,2750,2002-05-17,1
1455,21,75,UPC,3133754Q,UPC-3133754Q,1.0530109222908624,True,2716,2002-04-01,1
1456,21,5,UPC,3133754Q,UPC-3133754Q,0.9776369107686408,False,2751,2002-05-20,1
1457,21,87,ETR,AEE,ETR-AEE,1.0329108344145732,True,2748,2002-05-15,1
1458,21,92,0111145D,AEE,0111145D-AEE,0.9413395502448793,False,2751,2002-05-20,1
1459,21,121,MMM,AVY,MMM-AVY,0.9655201431359278,False,2751,2002-05-20,1
1460,21,31,DALRQ,AAMRQ,DALRQ-AAMRQ,1.083406444999397,True,2680,2002-02-07,1
1461,21,41,XOM,SYY,XOM-SYY,1.047019612595024,True,2678,2002-02-05,1
1462,21,33,XOM,SYY,XOM-SYY,1.0563550279981777,True,2728,2002-04-17,1
1463,21,10,XOM,SYY,XOM-SYY,1.033229773082048,True,2738,2002-05-01,1
1464,21,4,XOM,SYY,XOM-SYY,1.0435708884645314,True,2746,2002-05-13,1
1465,21,84,NYT,KRI,NYT-KRI,1.0650697685221768,True,2711,2002-03-25,1
1466,21,16,NYT,KRI,NYT-KRI,0.9449125571896336,False,2751,2002-05-20,1
1467,21,69,NCC,FITB,NCC-FITB,1.0365084728740617,True,2713,2002-03-27,1
1468,21,29,NCC,FITB,NCC-FITB,1.007099690497945,False,2751,2002-05-20,1
1469,21,14,1288652D,BBT,1288652D-BBT,1.041254669025626,True,2673,2002-01-29,1
1470,21,13,1288652D,BBT,1288652D-BBT,1.0383311951185512,True,2705,2002-03-15,1
1471,21,18,1288652D,BBT,1288652D-BBT,1.031895130593068,True,2728,2002-04-17,1
1472,21,2,1288652D,BBT,1288652D-BBT,0.9847392983547248,False,2751,2002-05-20,1
1473,21,16,1288652D,HIG,1288652D-HIG,1.0420412888731052,True,2646,2001-12-18,0
1474,21,23,1288652D,HIG,1288652D-HIG,1.034305921877963,True,2687,2002-02-19,1
1475,21,15,1288652D,HIG,1288652D-HIG,1.047704143963761,True,2708,2002-03-20,1
1476,21,15,1288652D,HIG,1288652D-HIG,0.9572461176854244,False,2751,2002-05-20,1
1477,21,123,PGL,0961514D,PGL-0961514D,0.8314233163657483,False,2751,2002-05-20,1
1478,21,121,APA,EOG,APA-EOG,0.8826087672470734,False,2751,2002-05-20,1
1479,21,6,AEP,D,AEP-D,1.0403602565464185,True,2671,2002-01-25,1
1480,21,23,AEP,D,AEP-D,0.9079751438975874,False,2751,2002-05-20,1
1481,21,22,1288652D,CINF,1288652D-CINF,1.040488052119445,True,2652,2001-12-27,0
1482,21,21,1288652D,CINF,1288652D-CINF,1.0352453463758624,True,2676,2002-02-01,1
1483,21,46,1288652D,CINF,1288652D-CINF,0.9243749188722958,False,2751,2002-05-20,1
1484,21,37,ETN,ITW,ETN-ITW,1.030636697938572,True,2667,2002-01-18,1
1485,21,20,ETN,ITW,ETN-ITW,1.0259604038964023,True,2728,2002-04-17,1
1486,21,9,ETN,ITW,ETN-ITW,0.9888285709125944,False,2751,2002-05-20,1
1487,21,11,PFE,CL,PFE-CL,1.0361246948749934,True,2700,2002-03-08,1
1488,21,46,PFE,CL,PFE-CL,1.0177077670064312,True,2747,2002-05-14,1
1489,21,106,AIG,9876566D,AIG-9876566D,0.8580129371140118,False,2751,2002-05-20,1
1490,21,49,XOM,UCL,XOM-UCL,1.0113491502028102,False,2751,2002-05-20,1
1491,21,40,723588Q,BK,723588Q-BK,1.0714401526285977,True,2667,2002-01-18,1
1492,21,7,723588Q,BK,723588Q-BK,1.045840950430424,True,2679,2002-02-06,1
1493,21,57,723588Q,BK,723588Q-BK,0.9107067169455372,False,2751,2002-05-20,1
1494,22,2,JCI,1436513D,JCI-1436513D,1.000013420951759,True,2752,2002-05-21,1
1495,22,5,JCI,1436513D,JCI-1436513D,1.000009231584876,True,2759,2002-05-31,1
1496,22,2,JCI,1436513D,JCI-1436513D,1.0000105292507118,True,2761,2002-06-04,1
1497,22,3,JCI,1436513D,JCI-1436513D,1.0000047542425812,True,2764,2002-06-07,1
1498,22,2,JCI,1436513D,JCI-1436513D,1.000007401313571,True,2769,2002-06-14,1
1499,22,2,JCI,1436513D,JCI-1436513D,1.0000064301799363,True,2771,2002-06-18,1
1500,22,2,JCI,1436513D,JCI-1436513D,1.0000094973018223,True,2775,2002-06-24,1
1501,22,3,JCI,1436513D,JCI-1436513D,1.0000082636392702,True,2778,2002-06-27,1
1502,22,2,JCI,1436513D,JCI-1436513D,1.0000080908691182,True,2784,2002-07-08,1
1503,22,2,JCI,1436513D,JCI-1436513D,1.0000063195964892,True,2786,2002-07-10,1
1504,22,4,JCI,1436513D,JCI-1436513D,1.0000063113982536,True,2790,2002-07-16,1
1505,22,2,JCI,1436513D,JCI-1436513D,1.0000070116162814,True,2792,2002-07-18,1
1506,22,4,JCI,1436513D,JCI-1436513D,1.0000047313046223,True,2796,2002-07-24,1
1507,22,2,JCI,1436513D,JCI-1436513D,1.0000094958811976,True,2800,2002-07-30,1
1508,22,2,JCI,1436513D,JCI-1436513D,1.0000098908118025,True,2814,2002-08-19,1
1509,22,4,JCI,1436513D,JCI-1436513D,1.0000083597876757,True,2818,2002-08-23,1
1510,22,2,JCI,1436513D,JCI-1436513D,1.000008732607516,True,2826,2002-09-05,1
1511,22,3,JCI,1436513D,JCI-1436513D,1.0000067079820554,True,2830,2002-09-11,1
1512,22,2,JCI,1436513D,JCI-1436513D,1.0000047703307064,True,2833,2002-09-16,1
1513,22,3,JCI,1436513D,JCI-1436513D,1.0000059315200722,True,2836,2002-09-19,1
1514,22,2,JCI,1436513D,JCI-1436513D,1.0000066779747934,True,2838,2002-09-23,1
1515,22,3,JCI,1436513D,JCI-1436513D,1.00000595840659,True,2841,2002-09-26,1
1516,22,2,JCI,1436513D,JCI-1436513D,1.0000091208872506,True,2855,2002-10-17,0
1517,22,2,JCI,1436513D,JCI-1436513D,1.000010822354661,True,2869,2002-11-06,0
1518,22,2,JCI,1436513D,JCI-1436513D,1.0000154489430215,True,2873,2002-11-13,0
1519,22,11,1255173D,KEY,1255173D-KEY,1.0402910690094838,True,2769,2002-06-14,1
1520,22,16,1255173D,KEY,1255173D-KEY,1.029629498767172,True,2850,2002-10-09,1
1521,22,14,1255173D,KEY,1255173D-KEY,0.9838610247951904,False,2878,2002-11-20,0
1522,22,127,FNMA,FMCC,FNMA-FMCC,0.9037445090473204,False,2878,2002-11-20,0
1523,22,26,WFC,355488Q,WFC-355488Q,1.038079420909917,True,2776,2002-06-25,1
1524,22,7,WFC,355488Q,WFC-355488Q,1.045574103690275,True,2808,2002-08-09,1
1525,22,2,WFC,355488Q,WFC-355488Q,1.0344372462880922,True,2815,2002-08-20,1
1526,22,6,WFC,355488Q,WFC-355488Q,1.04562456907114,True,2822,2002-08-29,1
1527,22,39,WFC,355488Q,WFC-355488Q,0.976021512467053,False,2878,2002-11-20,0
1528,22,13,WFC,KEY,WFC-KEY,1.0300013382378332,True,2772,2002-06-19,1
1529,22,24,WFC,KEY,WFC-KEY,1.031531686475173,True,2799,2002-07-29,1
1530,22,7,WFC,KEY,WFC-KEY,1.0449151918220163,True,2814,2002-08-19,1
1531,22,34,WFC,KEY,WFC-KEY,1.0535578759886337,True,2849,2002-10-08,1
1532,22,10,WFC,KEY,WFC-KEY,1.0286647763656718,True,2863,2002-10-29,0
1533,22,14,CVX,TMK,CVX-TMK,1.0505679727820978,True,2764,2002-06-07,1
1534,22,11,CVX,TMK,CVX-TMK,1.0352723974072566,True,2780,2002-07-01,1
1535,22,4,CVX,TMK,CVX-TMK,1.0408478925602709,True,2788,2002-07-12,1
1536,22,25,CVX,TMK,CVX-TMK,1.028927993834355,True,2816,2002-08-21,1
1537,22,2,CVX,TMK,CVX-TMK,1.032967170058387,True,2820,2002-08-27,1
1538,22,3,CVX,TMK,CVX-TMK,1.043704800721308,True,2828,2002-09-09,1
1539,22,49,CVX,TMK,CVX-TMK,0.906031997501763,False,2878,2002-11-20,0
1540,22,60,STI,BBT,STI-BBT,0.8992068442146103,False,2878,2002-11-20,0
1541,22,8,SYY,1288652D,SYY-1288652D,1.037436486848783,True,2761,2002-06-04,1
1542,22,106,SYY,1288652D,SYY-1288652D,0.8205810941895557,False,2878,2002-11-20,0
1543,22,4,KEY,NCC,KEY-NCC,1.0292513232502158,True,2765,2002-06-10,1
1544,22,24,KEY,NCC,KEY-NCC,1.0241488894711568,True,2819,2002-08-26,1
1545,22,52,KEY,NCC,KEY-NCC,0.952661827372794,False,2878,2002-11-20,0
1546,22,39,NEE,KSE,NEE-KSE,1.0342211202460845,True,2789,2002-07-15,1
1547,22,41,NEE,KSE,NEE-KSE,1.082464648978854,True,2838,2002-09-23,1
1548,22,8,NEE,KSE,NEE-KSE,1.0329917166533686,True,2850,2002-10-09,1
1549,22,15,ED,D,ED-D,1.0488728508087952,True,2765,2002-06-10,1
1550,22,15,ED,D,ED-D,1.0694412594241407,True,2782,2002-07-03,1
1551,22,77,ED,D,ED-D,0.8671488588240196,False,2878,2002-11-20,0
1552,22,3,UN,NCC,UN-NCC,1.072880326348428,True,2762,2002-06-05,1
1553,22,11,UN,NCC,UN-NCC,1.0533675537526002,True,2774,2002-06-21,1
1554,22,5,UN,NCC,UN-NCC,1.0390053828756662,True,2780,2002-07-01,1
1555,22,19,UN,NCC,UN-NCC,1.0293522145043672,True,2800,2002-07-30,1
1556,22,70,UN,NCC,UN-NCC,0.9237551238247604,False,2878,2002-11-20,0
1557,22,23,MER,MS,MER-MS,1.0673371105333465,True,2799,2002-07-29,1
1558,22,9,MER,MS,MER-MS,1.0806056093420342,True,2837,2002-09-20,1
1559,22,32,BBT,2676187Q,BBT-2676187Q,1.018186867717888,True,2782,2002-07-03,1
1560,22,43,BBT,2676187Q,BBT-2676187Q,1.0169889817998448,True,2836,2002-09-19,1
1561,22,4,BBT,2676187Q,BBT-2676187Q,1.0324561614140724,True,2841,2002-09-26,1
1562,22,32,BBT,2676187Q,BBT-2676187Q,0.9799899575936856,False,2878,2002-11-20,0
1563,22,11,PEG,SRE,PEG-SRE,1.0575420387439165,True,2761,2002-06-04,1
1564,22,109,PEG,SRE,PEG-SRE,0.8137977265011552,False,2878,2002-11-20,0
1565,22,68,1288652D,2676187Q,1288652D-2676187Q,1.020348145257267,True,2818,2002-08-23,1
1566,22,56,1288652D,2676187Q,1288652D-2676187Q,0.862375401623907,False,2878,2002-11-20,0
1567,22,8,IP,DE,IP-DE,1.0546165925688185,True,2758,2002-05-30,1
1568,22,98,IP,DE,IP-DE,0.889817606741295,False,2878,2002-11-20,0
1569,22,67,KEY,355488Q,KEY-355488Q,1.035369206312241,True,2817,2002-08-22,1
1570,22,55,KEY,355488Q,KEY-355488Q,0.9982374315411394,False,2878,2002-11-20,0
1571,22,2,HSY,PEP,HSY-PEP,1.0850237288436333,True,2755,2002-05-24,1
1572,22,121,HSY,PEP,HSY-PEP,0.8533718082548261,False,2878,2002-11-20,0
1573,23,5,JCI,1436513D,JCI-1436513D,1.000009343826861,True,2882,2002-11-26,0
1574,23,3,JCI,1436513D,JCI-1436513D,1.0000053712334658,True,2885,2002-12-02,0
1575,23,4,JCI,1436513D,JCI-1436513D,1.0000073745233409,True,2889,2002-12-06,0
1576,23,17,JCI,1436513D,JCI-1436513D,1.0000075205171797,True,2906,2003-01-02,0
1577,23,7,JCI,1436513D,JCI-1436513D,1.0000099942287743,True,2914,2003-01-14,0
1578,23,6,JCI,1436513D,JCI-1436513D,1.00000715196217,True,2920,2003-01-23,0
1579,23,6,JCI,1436513D,JCI-1436513D,1.0000136698362077,True,2927,2003-02-03,0
1580,23,5,JCI,1436513D,JCI-1436513D,1.0000083078041009,True,2932,2003-02-10,0
1581,23,3,JCI,1436513D,JCI-1436513D,1.000005599242819,True,2936,2003-02-14,0
1582,23,2,JCI,1436513D,JCI-1436513D,1.000014446539622,True,2938,2003-02-19,0
1583,23,8,JCI,1436513D,JCI-1436513D,1.0000049953883925,True,2948,2003-03-05,0
1584,23,3,JCI,1436513D,JCI-1436513D,1.0000077401031495,True,2951,2003-03-10,0
1585,23,3,JCI,1436513D,JCI-1436513D,1.000007179181417,True,2955,2003-03-14,0
1586,23,10,JCI,1436513D,JCI-1436513D,1.0000042437560532,True,2965,2003-03-28,0
1587,23,4,JCI,1436513D,JCI-1436513D,1.0000079449920365,True,2969,2003-04-03,0
1588,23,12,JCI,1436513D,JCI-1436513D,1.0000047340205007,True,2981,2003-04-21,0
1589,23,4,JCI,1436513D,JCI-1436513D,1.000004484914052,True,2985,2003-04-25,0
1590,23,5,JCI,1436513D,JCI-1436513D,1.0000080832855804,True,2990,2003-05-02,0
1591,23,7,JCI,1436513D,JCI-1436513D,1.0000005590674306,False,3001,2003-05-19,0
1592,23,8,KRI,TMK,KRI-TMK,1.0279760493884345,True,2885,2002-12-02,0
1593,23,30,KRI,TMK,KRI-TMK,1.033238330878965,True,2918,2003-01-21,0
1594,23,6,KRI,TMK,KRI-TMK,1.0588414239310373,True,2928,2003-02-04,0
1595,23,10,KRI,TMK,KRI-TMK,1.0212822245823692,True,2950,2003-03-07,0
1596,23,29,KRI,TMK,KRI-TMK,0.9538325234240624,False,3001,2003-05-19,0
1597,23,115,BBT,2676187Q,BBT-2676187Q,0.8713040011416326,False,3001,2003-05-19,0
1598,23,55,EOP,EQR,EOP-EQR,1.0322600589143145,True,2932,2003-02-10,0
1599,23,44,EOP,EQR,EOP-EQR,1.0284267943957672,True,2998,2003-05-14,0
1600,23,113,KEY,2676187Q,KEY-2676187Q,0.9811865334661424,False,3001,2003-05-19,0
1601,23,12,PG,3393199Q,PG-3393199Q,1.0329503707723335,True,2906,2003-01-02,0
1602,23,39,PG,3393199Q,PG-3393199Q,1.0285696261511177,True,2966,2003-03-31,0
1603,23,7,PG,3393199Q,PG-3393199Q,1.016351807653506,False,3001,2003-05-19,0
1604,23,123,STI,NCC,STI-NCC,0.8595587236373476,False,3001,2003-05-19,0
1605,23,15,WFC,355488Q,WFC-355488Q,1.0215380749212286,True,2892,2002-12-11,0
1606,23,11,WFC,355488Q,WFC-355488Q,1.034807467534388,True,2942,2003-02-25,0
1607,23,12,WFC,355488Q,WFC-355488Q,1.0336088882132843,True,2988,2003-04-30,0
1608,23,12,DD,ITW,DD-ITW,1.0471652207153397,True,2891,2002-12-10,0
1609,23,13,DD,ITW,DD-ITW,1.0413528129617116,True,2943,2003-02-26,0
1610,23,11,DD,ITW,DD-ITW,1.0278824359869572,True,2970,2003-04-04,0
1611,23,19,DD,ITW,DD-ITW,1.0352829554066394,True,2994,2003-05-08,0
1612,23,110,CVX,COP,CVX-COP,0.9595027709809744,False,3001,2003-05-19,0
1613,23,2,ITW,TMK,ITW-TMK,1.0481362723526506,True,2891,2002-12-10,0
1614,23,87,ITW,TMK,ITW-TMK,1.0478933584805978,True,2988,2003-04-30,0
1615,23,13,HBAN,355488Q,HBAN-355488Q,1.0296872247732405,True,2891,2002-12-10,0
1616,23,16,HBAN,355488Q,HBAN-355488Q,1.0241749925996535,True,2924,2003-01-29,0
1617,23,10,UNH,502466Q,UNH-502466Q,1.0422586875826876,True,2913,2003-01-13,0
1618,23,9,UNH,502466Q,UNH-502466Q,1.028294812981417,True,2932,2003-02-10,0
1619,23,4,UNH,502466Q,UNH-502466Q,1.0222244400916336,True,2955,2003-03-14,0
1620,23,26,UNH,502466Q,UNH-502466Q,1.0452957681445567,True,2997,2003-05-13,0
1621,23,123,STI,UPC,STI-UPC,0.9397290375500434,False,3001,2003-05-19,0
1622,23,15,1255173D,355488Q,1255173D-355488Q,1.0217075905899151,True,2901,2002-12-24,0
1623,23,17,1255173D,355488Q,1255173D-355488Q,1.0271218397510833,True,2923,2003-01-28,0
1624,23,52,1255173D,355488Q,1255173D-355488Q,0.9318239816650552,False,3001,2003-05-19,0
1625,23,2,STI,FITB,STI-FITB,1.0265992791729972,True,2886,2002-12-03,0
1626,23,39,STI,FITB,STI-FITB,1.0384460743369448,True,2935,2003-02-13,0
1627,23,55,STI,FITB,STI-FITB,1.0516223642879217,True,2992,2003-05-06,0
1628,23,10,2999130Q,9876566D,2999130Q-9876566D,1.05935549441529,True,2900,2002-12-23,0
1629,23,46,2999130Q,9876566D,2999130Q-9876566D,1.1360171079099426,True,2959,2003-03-20,0
1630,23,123,3621240Q,2942331Q,3621240Q-2942331Q,0.8245518862053641,False,3001,2003-05-19,0
1631,24,18,JCI,1436513D,JCI-1436513D,1.0000071469638006,True,3018,2003-06-12,0
1632,24,4,JCI,1436513D,JCI-1436513D,1.000009543371891,True,3022,2003-06-18,0
1633,24,7,JCI,1436513D,JCI-1436513D,1.0000088728852303,True,3029,2003-06-27,0
1634,24,10,JCI,1436513D,JCI-1436513D,1.000012051837177,True,3039,2003-07-14,0
1635,24,12,JCI,1436513D,JCI-1436513D,1.0000083281406391,True,3051,2003-07-30,0
1636,24,40,JCI,1436513D,JCI-1436513D,1.0000047121143003,True,3091,2003-09-25,0
1637,24,9,JCI,1436513D,JCI-1436513D,1.0000028678534978,True,3100,2003-10-08,0
1638,24,25,JCI,1436513D,JCI-1436513D,1.0000052627256817,True,3125,2003-11-14,0
1639,24,2,JCI,1436513D,JCI-1436513D,1.0000041445615893,False,3128,2003-11-19,0
1640,24,6,NEE,EXC,NEE-EXC,1.0229409609547782,True,3008,2003-05-29,0
1641,24,109,NEE,EXC,NEE-EXC,0.8818804767243809,False,3128,2003-11-19,0
1642,24,11,KEY,355488Q,KEY-355488Q,1.0355704597806366,True,3020,2003-06-16,0
1643,24,5,KEY,355488Q,KEY-355488Q,1.0208029728347856,True,3045,2003-07-22,0
1644,24,8,KEY,355488Q,KEY-355488Q,1.028147943616556,True,3078,2003-09-08,0
1645,24,5,KEY,355488Q,KEY-355488Q,1.021568427680292,True,3091,2003-09-25,0
1646,24,19,KEY,355488Q,KEY-355488Q,0.988945576410894,False,3128,2003-11-19,0
1647,24,106,EOP,EQR,EOP-EQR,0.9920424943088456,False,3128,2003-11-19,0
1648,24,72,UNH,502466Q,UNH-502466Q,1.1212060726507145,True,3082,2003-09-12,0
1649,24,39,UNH,502466Q,UNH-502466Q,1.0278347025305012,True,3121,2003-11-07,0
1650,24,19,355488Q,MI,355488Q-MI,1.0574192912716958,True,3019,2003-06-13,0
1651,24,92,355488Q,MI,355488Q-MI,0.8644659468831963,False,3128,2003-11-19,0
1652,24,62,XOM,COP,XOM-COP,1.0339203556855805,True,3062,2003-08-14,0
1653,24,56,XOM,COP,XOM-COP,0.933102502055284,False,3128,2003-11-19,0
1654,24,110,TMK,HBAN,TMK-HBAN,0.9923917620304632,False,3128,2003-11-19,0
1655,24,12,BAC,1255173D,BAC-1255173D,1.0293815014342766,True,3013,2003-06-05,0
1656,24,7,BAC,1255173D,BAC-1255173D,1.0157565921093368,True,3042,2003-07-17,0
1657,24,10,BAC,1255173D,BAC-1255173D,1.0216272255453664,True,3053,2003-08-01,0
1658,24,53,BAC,1255173D,BAC-1255173D,0.9406972138306144,False,3128,2003-11-19,0
1659,24,49,PG,TGNA,PG-TGNA,1.027148870677854,True,3049,2003-07-28,0
