,Semester,Days,S1,S2,Pair,Return,Converged,Count day
1395,36,8,PLL,ITT,PLL-ITT,1.0631948343394122,True,4546
1396,36,7,PLL,ITT,PLL-ITT,1.0574298728844849,True,4581
1397,36,2,PLL,ITT,PLL-ITT,1.0833538081622813,True,4584
1398,36,10,PLL,ITT,PLL-ITT,0.9501772905117748,False,4627
1399,36,28,EMC,SRE,EMC-SRE,0.95,False,4539
1400,36,57,MRO,ETN,MRO-ETN,0.95,False,4581
1401,36,15,DOV,PLL,DOV-PLL,1.076544647164097,True,4610
1402,37,11,IBM,LO,IBM-LO,1.0227534571160501,True,4640
1403,37,23,IBM,LO,IBM-LO,1.0293024246326363,True,4679
1404,37,7,IBM,LO,IBM-LO,1.0276770893714704,True,4689
1405,37,2,IBM,LO,IBM-LO,1.0332971938187812,True,4699
1406,37,26,IBM,LO,IBM-LO,1.0055878945386862,False,4750
1407,37,9,EFX,CPWR,EFX-CPWR,1.0545504173169051,True,4637
1408,37,3,EFX,CPWR,EFX-CPWR,0.95,False,4646
1409,37,17,EFX,CPWR,EFX-CPWR,1.0485916427505746,True,4697
1410,37,4,EFX,CPWR,EFX-CPWR,1.0800344769214496,True,4706
1411,37,20,EFX,CPWR,EFX-CPWR,0.9823972181668742,False,4750
1412,37,15,NOC,PCL,NOC-PCL,0.95,False,4664
1413,37,16,TWX,LEG,TWX-LEG,1.0926397950054705,True,4644
1414,37,5,TWX,LEG,TWX-LEG,1.0304134207120508,True,4666
1415,37,13,TWX,LEG,TWX-LEG,0.95,False,4713
1416,37,7,CLX,LH,CLX-LH,1.0338769884399044,True,4654
1417,37,19,CLX,LH,CLX-LH,1.03170648156184,True,4687
1418,37,13,GE,ALL,GE-ALL,1.043823873237839,True,4657
1419,37,3,GE,ALL,GE-ALL,0.95,False,4675
1420,37,48,HPQ,ITW,HPQ-ITW,0.95,False,4674
1421,37,10,HPQ,ITW,HPQ-ITW,1.0372843911705873,True,4721
1422,37,6,PCL,LLL,PCL-LLL,1.0504836263724697,True,4634
1423,37,7,PCL,LLL,PCL-LLL,1.0325485447945257,True,4707
1424,37,12,PCL,LLL,PCL-LLL,0.95,False,4746
1425,37,13,AMGN,CELG,AMGN-CELG,0.95,False,4640
1426,37,18,AMGN,CELG,AMGN-CELG,1.0370195382789877,False,4750
1427,38,37,T,EIX,T-EIX,0.95,False,4809
1428,38,4,T,EIX,T-EIX,1.0290325635517594,True,4861
1429,38,9,FII,PM,FII-PM,0.95,False,4758
1430,38,27,WMT,ETR,WMT-ETR,0.95,False,4829
1431,38,29,PCG,LO,PCG-LO,1.1095486014876725,True,4798
1432,38,12,PCG,LO,PCG-LO,1.0465589128856088,True,4810
1433,38,23,PCG,LO,PCG-LO,1.021471018796486,True,4852
1434,38,10,ETR,PBCT,ETR-PBCT,0.95,False,4759
1435,39,16,DOW,CA,DOW-CA,0.95,False,4892
1436,39,4,MRO,SEE,MRO-SEE,0.95,False,4887
1437,39,4,SLM,FOXA,SLM-FOXA,0.95,False,4882
1438,39,2,SLM,FOXA,SLM-FOXA,1.0307954109369633,True,4904
1439,39,5,SLM,FOXA,SLM-FOXA,1.05405148976844,True,4909
1440,39,5,SLM,FOXA,SLM-FOXA,1.0260319472418191,True,4925
1441,39,11,SLM,FOXA,SLM-FOXA,1.0729054111677132,True,4938
1442,39,4,SLM,FOXA,SLM-FOXA,1.0397342756328336,True,4945
1443,39,32,SLM,FOXA,SLM-FOXA,0.95,False,4983
1444,39,12,SNA,STZ,SNA-STZ,0.95,False,4890
1445,39,16,SNA,STZ,SNA-STZ,1.0303614946732025,True,4966
1446,39,17,SNA,STZ,SNA-STZ,1.0403311907031951,True,4987
1447,39,6,SNA,STZ,SNA-STZ,0.95,False,4995
1448,39,4,WM,MDLZ,WM-MDLZ,1.0260586951221953,True,4885
1449,39,21,WM,MDLZ,WM-MDLZ,1.0312005250426577,True,4911
1450,39,8,WM,MDLZ,WM-MDLZ,1.021095137065048,True,4954
1451,39,25,WM,MDLZ,WM-MDLZ,0.95,False,4984
1452,39,5,WAT,VIAB,WAT-VIAB,0.95,False,4881
1453,39,45,WAT,VIAB,WAT-VIAB,0.9631340931640466,False,5001
1454,39,18,FDX,NDAQ,FDX-NDAQ,0.95,False,4894
1455,40,4,BMC,SPGI,BMC-SPGI,1.0212343885404425,True,5006
1456,40,6,BMC,SPGI,BMC-SPGI,0.95,False,5017
1457,40,5,PEP,PPL,PEP-PPL,0.95,False,5017
1458,40,9,PEP,PPL,PEP-PPL,0.95,False,5034
1459,40,25,CAG,LDOS,CAG-LDOS,0.95,False,5025
1460,40,3,WMT,SCG,WMT-SCG,1.0148288002790962,True,5003
1461,40,17,WMT,SCG,WMT-SCG,1.027909851933724,True,5025
1462,40,29,WMT,SCG,WMT-SCG,0.95,False,5055
1463,40,6,WMT,SCG,WMT-SCG,1.0285169975413921,True,5100
1464,40,22,WMT,SCG,WMT-SCG,0.9761025204321194,False,5127
1465,40,8,NUE,MET,NUE-MET,1.02320920010093,True,5010
1466,40,8,NUE,MET,NUE-MET,0.95,False,5045
1467,40,22,SRE,VTR,SRE-VTR,1.0370614506079392,True,5024
1468,40,6,SRE,VTR,SRE-VTR,1.0365843330910165,True,5051
1469,40,2,SRE,VTR,SRE-VTR,1.036018910193318,True,5069
1470,40,5,SRE,VTR,SRE-VTR,1.0333930131310618,True,5078
1471,40,9,SRE,VTR,SRE-VTR,1.0411322240816268,True,5091
1472,40,12,MMM,VTR,MMM-VTR,1.0297789453010862,True,5012
1473,40,7,MMM,VTR,MMM-VTR,1.040939549839797,True,5022
1474,40,12,MMM,VTR,MMM-VTR,0.95,False,5045
1475,40,11,KEY,COL,KEY-COL,1.0221399731261942,True,5024
1476,40,6,KEY,COL,KEY-COL,1.041086136485554,True,5046
1477,40,6,KEY,COL,KEY-COL,0.95,False,5053
1478,40,14,AMT,VTR,AMT-VTR,1.0530383670924235,True,5035
1479,40,3,AMT,VTR,AMT-VTR,1.0515840796726377,True,5046
1480,40,15,AMT,VTR,AMT-VTR,0.95,False,5065
1481,40,17,AMT,VTR,AMT-VTR,0.95,False,5101
1482,40,23,ED,SO,ED-SO,1.0155008981665303,True,5023
1483,40,2,ED,SO,ED-SO,1.0150618060558603,True,5025
1484,40,101,ED,SO,ED-SO,0.9988270322901377,False,5127
1485,41,8,PGR,CFN,PGR-CFN,0.95,False,5137
1486,41,14,KEY,HOT,KEY-HOT,1.0615537952555214,True,5140
1487,41,2,KEY,HOT,KEY-HOT,1.035354956890145,True,5180
1488,41,4,KEY,HOT,KEY-HOT,1.035652864106548,True,5203
1489,41,16,KEY,HOT,KEY-HOT,1.043888975310684,True,5220
1490,42,16,APD,GD,APD-GD,1.0472242883325602,True,5266
1491,42,7,CAG,BRK_B,CAG-BRK_B,0.95,False,5260
1492,42,24,CAG,BRK_B,CAG-BRK_B,1.0228774591980636,False,5375
1493,42,22,CVX,CAG,CVX-CAG,0.95,False,5280
1494,42,16,CVX,CAG,CVX-CAG,0.95,False,5344
1495,42,6,UNM,SYMC,UNM-SYMC,0.95,False,5258
1496,42,7,UNM,SYMC,UNM-SYMC,0.95,False,5274
1497,42,6,XOM,CAG,XOM-CAG,0.95,False,5263
1498,42,24,XOM,CAG,XOM-CAG,0.9946655772526433,False,5375
1499,42,10,CMS,SCG,CMS-SCG,1.030611597363615,True,5260
1500,42,70,CMS,SCG,CMS-SCG,1.01407621163936,True,5342
1501,42,29,CMS,SCG,CMS-SCG,0.9637152078696715,False,5375
1502,42,8,CCE,BXP,CCE-BXP,0.95,False,5258
1503,42,5,CCE,BXP,CCE-BXP,1.0536068688801723,True,5276
1504,42,37,CCE,BXP,CCE-BXP,0.95,False,5348
1505,43,2,COL,NBL,COL-NBL,1.0192257271936642,True,5388
1506,43,35,COL,NBL,COL-NBL,1.0290813338871176,True,5426
1507,43,8,COL,NBL,COL-NBL,1.024877242787091,True,5438
1508,43,6,COL,NBL,COL-NBL,1.046494054722103,True,5444
1509,43,4,COL,NBL,COL-NBL,1.018598498527782,True,5455
1510,43,4,COL,NBL,COL-NBL,1.0209947845944132,True,5472
1511,43,10,COL,NBL,COL-NBL,0.9778647758061056,False,5498
1512,43,25,BDX,SYK,BDX-SYK,1.0260463591276705,True,5409
1513,43,14,BDX,SYK,BDX-SYK,1.0179594988623177,True,5424
1514,43,65,BDX,SYK,BDX-SYK,0.95,False,5495
1515,43,19,LMT,NTRS,LMT-NTRS,0.95,False,5393
1516,43,9,BLL,NTRS,BLL-NTRS,1.0474822341435406,True,5384
1517,43,22,BLL,NTRS,BLL-NTRS,0.95,False,5415
1518,43,14,SIAL,INTU,SIAL-INTU,1.0261002442060088,True,5409
1519,43,5,SIAL,INTU,SIAL-INTU,1.0266020085000842,True,5420
1520,43,19,SIAL,INTU,SIAL-INTU,0.95,False,5470
1521,43,26,LMT,INTU,LMT-INTU,0.95,False,5416
1522,43,19,LMT,INTU,LMT-INTU,0.95,False,5470
1523,43,4,LNC,IVZ,LNC-IVZ,1.0230364340091718,True,5378
1524,43,14,LNC,IVZ,LNC-IVZ,0.95,False,5403
1525,43,9,LNC,IVZ,LNC-IVZ,1.0355818635823613,True,5467
1526,43,22,LNC,IVZ,LNC-IVZ,0.95,False,5493
1527,44,12,APD,FMC,APD-FMC,0.95,False,5512
1528,44,40,APD,FMC,APD-FMC,1.0314362730575286,True,5607
1529,44,8,APD,FMC,APD-FMC,1.0212288354693964,False,5625
1530,44,11,TAP,MDLZ,TAP-MDLZ,1.0658448563461775,True,5512
1531,44,2,TAP,MDLZ,TAP-MDLZ,1.0341334162123694,True,5524
1532,44,5,TAP,MDLZ,TAP-MDLZ,1.0296003607123232,True,5573
1533,44,2,GWW,DIS,GWW-DIS,1.0234541140448625,True,5520
1534,44,15,GWW,DIS,GWW-DIS,1.0270570490724005,True,5549
1535,44,14,GWW,DIS,GWW-DIS,1.0304260247850652,True,5566
1536,44,4,GWW,DIS,GWW-DIS,1.040427892115058,True,5581
1537,44,18,GWW,DIS,GWW-DIS,0.95,False,5610
1538,44,27,KO,TE,KO-TE,1.0669867703351301,True,5524
1539,44,27,KO,TE,KO-TE,1.0240545020734069,True,5556
1540,44,4,KO,TE,KO-TE,1.021652611316978,True,5561
1541,44,36,KO,TE,KO-TE,0.9705480713066241,False,5625
1542,45,4,BDX,OMC,BDX-OMC,1.0470148851760543,True,5628
1543,45,20,BDX,OMC,BDX-OMC,1.0224942481377421,True,5651
1544,45,12,BDX,OMC,BDX-OMC,1.0237053668497362,True,5665
1545,45,4,BDX,OMC,BDX-OMC,1.0219310939939366,True,5679
1546,45,25,BDX,OMC,BDX-OMC,0.95,False,5708
1547,45,7,NI,DISCA,NI-DISCA,0.95,False,5634
1548,45,23,HD,C,HD-C,0.95,False,5660
1549,45,3,CMCSA,CTAS,CMCSA-CTAS,1.0345357199640368,True,5627
1550,45,13,CMCSA,CTAS,CMCSA-CTAS,1.0371440825137839,True,5653
1551,45,43,CMCSA,CTAS,CMCSA-CTAS,1.069253456290006,True,5700
1552,45,37,CMCSA,CTAS,CMCSA-CTAS,0.9869955195587321,False,5748
1553,45,60,TAP,MDLZ,TAP-MDLZ,0.95,False,5718
1554,46,28,MMM,MDLZ,MMM-MDLZ,0.95,False,5794
1555,46,5,LEG,KRFT,LEG-KRFT,0.95,False,5768
1556,46,12,SO,HCBK,SO-HCBK,1.0360286524217037,True,5809
1557,46,5,SO,HCBK,SO-HCBK,0.95,False,5819
1558,46,64,PG,WMT,PG-WMT,0.95,False,5832
1559,46,21,PG,WMT,PG-WMT,0.9989348403792596,False,5875
1560,46,3,LEG,MAC,LEG-MAC,1.0224347484234095,True,5751
1561,46,8,LEG,MAC,LEG-MAC,1.032055855212334,True,5764
1562,46,33,LEG,MAC,LEG-MAC,0.95,False,5804
1563,46,6,LEG,MAC,LEG-MAC,0.95,False,5828
1564,46,7,LEG,MAC,LEG-MAC,1.038235367648197,True,5868
1565,46,5,MKC,HCBK,MKC-HCBK,1.0237087356157135,True,5753
1566,46,7,MKC,HCBK,MKC-HCBK,0.95,False,5768
1567,46,18,ARG,DG,ARG-DG,1.035752724449587,True,5771
1568,46,4,ARG,DG,ARG-DG,1.1250117076432258,True,5780
1569,46,24,ARG,DG,ARG-DG,1.0495344668008468,True,5804
1570,46,9,ARG,DG,ARG-DG,1.0251835184667863,True,5821
1571,46,33,ARG,DG,ARG-DG,0.95,False,5859
1572,46,64,AFL,NWSA,AFL-NWSA,1.0494208034259271,True,5811
1573,46,5,AFL,NWSA,AFL-NWSA,1.0359864296410248,True,5827
1574,46,44,AFL,NWSA,AFL-NWSA,0.9813639475114784,False,5875
1575,47,26,CVS,ALL,CVS-ALL,0.95,False,5900
1576,47,11,ROK,MOS,ROK-MOS,0.95,False,5885
1577,47,27,ROK,MOS,ROK-MOS,0.95,False,5981
1578,47,70,MMC,ZBH,MMC-ZBH,1.0312272417909414,True,5944
1579,47,8,MMC,ZBH,MMC-ZBH,1.0575634350868115,True,5955
1580,47,9,MMC,ZBH,MMC-ZBH,1.021021643048011,True,5993
1581,47,14,VIAB,NWSA,VIAB-NWSA,0.95,False,5895
1582,47,5,VIAB,NWSA,VIAB-NWSA,0.9841501366637309,False,5998
1583,47,14,VFC,CB,VFC-CB,1.0297595453171586,True,5888
1584,47,6,VFC,CB,VFC-CB,1.0519343896543156,True,5896
1585,47,95,VFC,CB,VFC-CB,0.9724929852296709,False,5998
1586,47,19,NSC,MCO,NSC-MCO,1.048832464730638,True,5894
1587,47,9,NSC,MCO,NSC-MCO,1.0418778332760288,True,5906
1588,47,8,NSC,MCO,NSC-MCO,0.95,False,5928
1589,47,9,GIS,ORCL,GIS-ORCL,1.0558242537694613,True,5883
1590,47,7,GIS,ORCL,GIS-ORCL,1.0346641917300106,True,5890
1591,47,23,GIS,ORCL,GIS-ORCL,1.0334899677137317,True,5921
1592,47,9,GIS,ORCL,GIS-ORCL,1.0389682396405384,True,5931
1593,47,9,GIS,ORCL,GIS-ORCL,1.025624256334476,True,5944
1594,47,8,GIS,ORCL,GIS-ORCL,0.9763754934804508,False,5998
1595,48,9,UTX,LLTC,UTX-LLTC,1.0717841414213887,True,6010
1596,48,4,UTX,LLTC,UTX-LLTC,1.0316408697889299,True,6027
1597,48,30,UTX,LLTC,UTX-LLTC,0.95,False,6065
1598,48,25,CSC,ADBE,CSC-ADBE,0.95,False,6022
1599,48,21,SYY,WY,SYY-WY,0.95,False,6028
1600,48,13,APD,FIS,APD-FIS,0.95,False,6010
1601,48,28,MS,STT,MS-STT,1.041373154836158,True,6025
1602,48,41,BEN,XYL,BEN-XYL,0.95,False,6038
